particle_id,radius_km,mass_kg,mass_earth,mass_solar
95,30.366314616686193,1.1729104921853782e+17,1.9634571225037932e-08,5.89722307677221e-14
96,30.297791059515564,1.164988150738186e+17,1.9501950894287763e-08,5.857390698158729e-14
97,30.29433226170653,1.1645892109141893e+17,1.9495272624768515e-08,5.855384886844063e-14
98,30.279937777941317,1.16292992069314e+17,1.946749603632015e-08,5.847042217349818e-14
99,30.278411378702838,1.1627540610981128e+17,1.9464552139264772e-08,5.846158020926497e-14
100,30.27487472190023,1.1623466637254882e+17,1.9457732290023944e-08,5.844109686289485e-14
101,30.237745862250765,1.15807542878922e+17,1.9386231636620484e-08,5.822634539293788e-14
102,30.235248963849223,1.1577885663427027e+17,1.9381429547138415e-08,5.821192236704859e-14
103,30.148677911275133,1.1478719029200205e+17,1.9215424182206776e-08,5.771332697745614e-14
104,30.143042058086476,1.1472282897948064e+17,1.9204650071281363e-08,5.76809670471817e-14
105,30.117768073588866,1.1443449651451946e+17,1.9156383094751695e-08,5.753599768443148e-14
106,29.92518806767455,1.1225334070756562e+17,1.8791256690564225e-08,5.643934432132294e-14
107,29.837759452072394,1.1127234343096573e+17,1.862703733173591e-08,5.594611318251399e-14
108,29.832750917253293,1.112163186617901e+17,1.8617658761690932e-08,5.591794474478114e-14
109,29.825377386408135,1.1113387360454808e+17,1.8603857424254223e-08,5.5876492571118033e-14
110,29.771460135421748,1.1053225097730195e+17,1.8503145542111797e-08,5.557400547900467e-14
111,29.742139483127662,1.1020599688080782e+17,1.8448530468431803e-08,5.540996967238895e-14
112,29.71747151875354,1.0993201153352525e+17,1.840266520546691e-08,5.5272213831388516e-14
113,29.69837153195158,1.097201815257226e+17,1.836720477260769e-08,5.5165708789555434e-14
114,29.649561672732897,1.0918008830741171e+17,1.8276792939533143e-08,5.489415778785055e-14
115,29.64465449148943,1.091258873900703e+17,1.826771968305626e-08,5.486690635624877e-14
116,29.6331994257778,1.0899943343790174e+17,1.824655123800369e-08,5.480332715136946e-14
117,29.62444837597922,1.0890289531548274e+17,1.823039071549838e-08,5.4754789189853156e-14
118,29.594900798639546,1.0857735929727942e+17,1.817589584842784e-08,5.459111442254059e-14
119,29.552001730703324,1.0810588087979883e+17,1.8096970162019814e-08,5.4354061943063993e-14
120,29.428876628577846,1.0676026972373768e+17,1.7871714285625857e-08,5.367750825761603e-14
121,29.337887415961777,1.0577307305539973e+17,1.770645714599974e-08,5.318116015495833e-14
122,29.316150019871323,1.0553813507254904e+17,1.7667128428348373e-08,5.30630367599245e-14
123,29.287733948751228,1.0523153889403216e+17,1.7615804098448334e-08,5.290888466807723e-14
124,29.27132232216596,1.0505473588619915e+17,1.758620720019201e-08,5.281999069153066e-14
125,29.257036939585785,1.0490100028294104e+17,1.7560471795213484e-08,5.2742694669942003e-14
126,29.246605573043656,1.0478883540276538e+17,1.754169534685336e-08,5.268629980228736e-14
127,29.24107029619285,1.0472934896681994e+17,1.753173729232766e-08,5.265639088893467e-14
128,29.10726898033015,1.0329825543907954e+17,1.729217163077615e-08,5.193685791237432e-14
129,29.099683328450205,1.0321751474021738e+17,1.727865560365276e-08,5.189626266527431e-14
130,29.09929103336202,1.032133403465251e+17,1.7277956808383913e-08,5.189416384094137e-14
131,29.087982373507014,1.0309305380623245e+17,1.7257820790686698e-08,5.1833685520902025e-14
132,29.067009873312266,1.0287022357910446e+17,1.7220518916461972e-08,5.172164972905118e-14
133,29.04051539613268,1.0258918236289456e+17,1.7173472498055713e-08,5.1580346299949e-14
134,29.036120526240417,1.0254261316046026e+17,1.716567679388066e-08,5.155693198341827e-14
135,29.014202610767583,1.0231057552873686e+17,1.712683359623415e-08,5.1440266842676866e-14
136,28.985909033479043,1.0201155884058874e+17,1.7076778076226136e-08,5.1289925608163596e-14
137,28.962268883131394,1.0176216845841248e+17,1.7035030020817786e-08,5.1164535757301695e-14
138,28.806189480125653,1.0012581137605312e+17,1.6761103153446034e-08,5.034179925590427e-14
139,28.781810000973906,9.987180869202872e+16,1.671858299675841e-08,5.0214090406868413e-14
140,28.697547276198858,9.899720865974366e+16,1.6572174581608798e-08,4.97743542524303e-14
141,28.68093441125167,9.882538121827883e+16,1.6543410595265976e-08,4.968796191816606e-14
142,28.64674724579268,9.847240798235664e+16,1.6484322726349963e-08,4.951049211750932e-14
143,28.61149038783992,9.810927183076474e+16,1.6423533581054377e-08,4.9327912550914437e-14
144,28.544397991323113,9.742070620859909e+16,1.6308267404806487e-08,4.8981711787602866e-14
145,28.532194346791115,9.729580820368824e+16,1.6287359425982647e-08,4.8918914890336584e-14
146,28.49212747480097,9.688649510719064e+16,1.6218840240588125e-08,4.871311822858166e-14
147,28.467128691178754,9.663169629653832e+16,1.617618681196642e-08,4.858500909867583e-14
148,28.44506349708532,9.64071694507526e+16,1.613860092306113e-08,4.847212027168142e-14
149,28.409228919419213,9.604327223031162e+16,1.607768437451846e-08,4.8289158050757004e-14
150,28.39333745473646,9.58821892238286e+16,1.6050719011133903e-08,4.820816786186906e-14
151,28.36847858253364,9.5630569960925e+16,1.600859784014951e-08,4.808165736224936e-14
152,28.274264628588902,9.468094076156098e+16,1.584962951071162e-08,4.760419763568217e-14
153,28.26020225584756,9.453974063393416e+16,1.5825992549653255e-08,4.753320426861521e-14
154,28.23887410924338,9.432585298491685e+16,1.5790187666784814e-08,4.742566467475658e-14
155,28.230492372654936,9.424188577644674e+16,1.5776131520589017e-08,4.738344718563177e-14
156,28.19575603099243,9.389443254256459e+16,1.571796770234814e-08,4.7208752761581457e-14
157,28.192437208093978,9.386128049858842e+16,1.5712418036171205e-08,4.7192084396852775e-14
158,28.14584941473642,9.339673379566021e+16,1.563465272170969e-08,4.6958517082466975e-14
159,28.12410113803194,9.318039828590878e+16,1.5598438065919504e-08,4.6849746739893405e-14
160,28.09112191234521,9.285298352597578e+16,1.554362869668916e-08,4.668512736860999e-14
161,28.00452277054903,9.199688826504451e+16,1.540031798808723e-08,4.62546951436179e-14
162,27.99471987622028,9.190031242259509e+16,1.5384151151232885e-08,4.620613821701984e-14
163,27.9768870190905,9.172480060323152e+16,1.5354770398472208e-08,4.6117893431224747e-14
164,27.93350627957396,9.129877862406762e+16,1.5283454139055517e-08,4.590369578669208e-14
165,27.929429428045534,9.12588097164339e+16,1.5276763327020415e-08,4.5883600002229306e-14
166,27.905678562833657,9.102619132149053e+16,1.5237822909365357e-08,4.576664286220187e-14
167,27.714372869918048,8.916692222163086e+16,1.492658047602598e-08,4.4831829445945975e-14
168,27.71050139953596,8.912955978015938e+16,1.492032598752834e-08,4.481304415469671e-14
