particle_id,radius_km,mass_kg,mass_earth,mass_solar
174,18.039893083938626,2.4591809573586836e+16,4.116679319028942e-09,1.2364403582641251e-14
175,18.038812586080816,2.458739106523197e+16,4.115939658862373e-09,1.2362182021012393e-14
176,18.013364937870193,2.4483480286614732e+16,4.098544950592623e-09,1.2309937195369715e-14
177,18.007699862194652,2.4460387907162132e+16,4.094679276509746e-09,1.2298326683407143e-14
178,17.972655369158645,2.4317859744935988e+16,4.070820001898016e-09,1.2226665599891392e-14
179,17.97147510279339,2.4313069189525664e+16,4.0700180608970766e-09,1.2224256978423298e-14
180,17.969882296991866,2.4306605184996416e+16,4.068935983806164e-09,1.2221006971118203e-14
181,17.96811805770614,2.4299446797910196e+16,4.067737666781658e-09,1.2217407838379723e-14
182,17.95595810426949,2.4250146105580336e+16,4.059484710043324e-09,1.219262016852379e-14
183,17.953270033529865,2.423925673676562e+16,4.057661825100162e-09,1.2187145152527814e-14
184,17.944699340593598,2.420455864572334e+16,4.051853349990751e-09,1.2169699457858205e-14
185,17.937742782891124,2.417641967186449e+16,4.047142873870773e-09,1.2155551591750542e-14
186,17.916377262082808,2.409013343193884e+16,4.032698520828929e-09,1.211216812739519e-14
187,17.880570617299984,2.3945986420000156e+16,4.008568250090937e-09,1.2039693109828528e-14
188,17.83557957363023,2.3765682382754356e+16,3.978385278030823e-09,1.194903886669869e-14
189,17.80099209771909,2.3627688220894628e+16,3.9552849969972214e-09,1.1879657412512635e-14
190,17.794053531628066,2.3600069808156244e+16,3.950661663028882e-09,1.186577127695244e-14
191,17.728161723232454,2.3338864570571184e+16,3.9069357958302595e-09,1.17344410889182e-14
192,17.727901524819675,2.3337836943485708e+16,3.9067637706217126e-09,1.1733924412990824e-14
193,17.6848649807605,2.3168283276255708e+16,3.8783804150470594e-09,1.1648675299285898e-14
194,17.680724271641534,2.3152013319649508e+16,3.87565681743291e-09,1.1640495002136591e-14
195,17.6504231766491,2.3033183951860564e+16,3.855764731028849e-09,1.1580749327202987e-14
196,17.639237939186863,2.298942266630497e+16,3.848439073326361e-09,1.155874679037114e-14
197,17.629148606936624,2.2949996595943404e+16,3.841839132480107e-09,1.1538923936580358e-14
198,17.590524252414966,2.2799480856386336e+16,3.816642734046359e-09,1.1463246815551323e-14
199,17.583369870521096,2.2771673295213044e+16,3.811987736550051e-09,1.1449265578913705e-14
200,17.564544743022378,2.269861206748748e+16,3.799757256141496e-09,1.1412531458021178e-14
201,17.52139229116866,2.253172536725841e+16,3.7718203519702834e-09,1.1328623256470049e-14
202,17.516163589457555,2.2511559757919936e+16,3.768444620441829e-09,1.1318484281881592e-14
203,17.48721675367889,2.2400137733971784e+16,3.749792526528237e-09,1.126246291151569e-14
204,17.46756317318058,2.232469720156105e+16,3.737163749509511e-09,1.122453251089086e-14
205,17.460136987202205,2.2296235839448076e+16,3.7323993054595e-09,1.1210222552665807e-14
206,17.454333801708994,2.227401158213871e+16,3.728678955390406e-09,1.1199048519869432e-14
207,17.451307267247106,2.2262426830319096e+16,3.726739663038244e-09,1.1193223875429428e-14
208,17.438555104772256,2.2213659133871776e+16,3.7185759300359766e-09,1.1168704188138174e-14
209,17.424788915782166,2.2161093524233036e+16,3.7097764247598633e-09,1.1142274965424972e-14
210,17.42125038096294,2.214759518955907e+16,3.7075167978288985e-09,1.1135488199404237e-14
211,17.419675096911227,2.214158776792153e+16,3.7065111529070814e-09,1.1132467755325267e-14
212,17.41147625070037,2.2110338612672492e+16,3.7012800311075293e-09,1.1116756135325953e-14
213,17.382515409111715,2.200019237655778e+16,3.682841504616606e-09,1.1061376212496119e-14
214,17.357512005039297,2.190539214442604e+16,3.666971905680095e-09,1.1013712036897433e-14
215,17.32236231137651,2.1772583423037276e+16,3.6447396695735246e-09,1.0946937746634996e-14
216,17.280799706850296,2.16162382747235e+16,3.6185674256494694e-09,1.0868329683810057e-14
217,17.261639713480694,2.1544417302312564e+16,3.606544564504911e-09,1.0832219145220805e-14
218,17.220923409630444,2.139232140444217e+16,3.5810836469014866e-09,1.0755747543612699e-14
219,17.16774149926911,2.1194740584597436e+16,3.548008534130395e-09,1.0656406785892563e-14
220,17.1654206828474,2.11861461309783e+16,3.546569818961169e-09,1.065208561982297e-14
221,17.160375761561458,2.1167471780050324e+16,3.5434437247210746e-09,1.06426964282376e-14
222,17.099936045434614,2.094459985641944e+16,3.5061348704841374e-09,1.0530639671992559e-14
223,17.023368791730086,2.0664510991510144e+16,3.4592478760882138e-09,1.0389815071249796e-14
224,17.006850599458247,2.0604415495818604e+16,3.4491878647035344e-09,1.0359599931529979e-14
225,16.965905932362315,2.0455955651490044e+16,3.4243356240001877e-09,1.0284956484670095e-14
